"INDEX","CALLDAY","CALLTIME","CUSTPAPERTYPE","CUSTSEX","AGE","IMPORTANCEGRADE","R","F","M","Duration","MAXAMOUNT","SDAMOUNT","BUSINESSTYPE","AGENCYTYPE","AGENCYNUM","FUNDNUM","MONEYFUND","BONDFUND","STOCKFUND","hs300index","growthrate5","growthrate22","全部总投入","全部收益","收益比"
0,"星期五","上午","00","1",35,"01",65,150,11053.3696666667,1165,128942.5,0.266561787107602,"非定投","直销",1,7,"有","有","有",3156.7451,-0.00571863464601661,0.00680462885585169,826590.61,4854.02,0.00587233866593283
0,"星期一","上午","00","0",38,"01",52,178,6799.66775280899,1182,98659.33,0.176317608322336,"非定投","直销",2,3,"有","无","无",3095.3085,0.00968585296120314,-0.0509215246746081,596478,1384.97,0.00232191296242275
0,"星期二","下午","00","0",29,"01",92,183,980.230273224044,1036,10208.33,0.21188479103429,"定投","直销",1,7,"有","有","无",3213.5397,0.0162890767968241,-0.000850549080795409,89500,382.91,0.00427832402234637
0,"星期五","下午","00","1",35,"01",4,126,21175.4406349206,1177,287869.32,0.270609830615204,"非定投","直销",1,11,"有","有","有",3074.9351,-0.0177038420953231,-0.0445912204251631,1290266.59,61016.74,0.0472900255442559
1,"星期二","上午","00","0",28,"01",77,32,35274.255625,447,159778.52,0.327544061284533,"非定投","直销",1,1,"无","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,563774,1228.67,0.00217936619993118
1,"星期五","下午","00","0",39,"01",126,338,9984.6074852071,991,160155.16,0.210381493553894,"非定投","直销",1,2,"有","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,1209230,1537.33,0.00127132968914102
0,"星期四","上午","00","0",44,"01",142,32,16449.0590625,1155,214188.33,0.234098516244148,"非定投","直销",2,4,"有","无","有",3160.6033,-0.0351754291680577,-0.0273382418346167,261992.48,1373.13,0.0052411046301787
0,"星期三","上午","00","0",29,"01",99,148,18607.3064864865,1164,156141.71,0.246754217914517,"非定投","直销",1,3,"有","无","无",3209.4614,0.00953110105639529,-0.00268062907790674,1373458.69,6964.01,0.00507041824461426
1,"星期二","下午","00","1",25,"01",7,60,739.608833333333,1166,5501.69,0.33362973260308,"定投","直销",1,2,"无","无","有",3086.0249,0.00551055086806202,-0.0579416753380004,21388.64,1750.16,0.0818266145019038
0,"星期五","下午","00","0",64,"01",3,165,18789.9962424242,1157,1151955.61,0.18212663583789,"非定投","直销",1,2,"有","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,1534829,30691.39,0.0199966185158086
0,"星期二","下午","00","0",63,"01",169,33,19303.5842424242,1168,235000,0.224871204787885,"非定投","直销",2,4,"有","无","有",3069.1124,-0.0449433688340617,-0.0436787548848029,317100,3372.24,0.0106346263008515
0,"星期一","上午","00","1",57,"01",83,5,350982.704,1139,5e+05,0.431004490395707,"非定投","非直销",2,2,"有","无","有",3230.0957,0.0025453655407991,0.0514952763869478,1e+06,-214699.61,-0.21469961
0,"星期一","上午","00","1",37,"01",81,4,15144.635,2958,24945,0.481503733969999,"非定投","非直销",1,2,"有","有","无",3230.0957,0.0025453655407991,0.0514952763869478,30000,578.54,0.0192846666666667
0,"星期五","下午","00","1",30,"01",10,22,4464371.60590909,449,19943903.05,0.324375372812467,"非定投","直销",2,2,"有","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,49030000,156175.51,0.00318530511931471
0,"星期五","上午","00","1",37,"01",29,53,4336.90301886792,1172,54580.63,0.313136764298735,"定投","直销",3,10,"有","有","有",3078.2183,0.00106772985224952,-0.0494347208842015,112808.39,4501.16,0.0399009329004695
0,"星期二","下午","00","0",39,"01",49,68,6461.89852941176,1166,58559.28,0.219412576955713,"非定投","直销",1,7,"有","有","有",3086.0249,0.00551055086806202,-0.0579416753380004,220826.31,-2190.96,-0.00992164384760131
0,"星期二","上午","00","0",32,"01",77,43,19212.1669767442,1156,202886.77,0.264656120968686,"非定投","直销",1,3,"无","有","有",3213.5397,0.0162890767968241,-0.000850549080795409,411460.83,3400.18,0.00826367846484925
0,"星期二","下午","00","0",68,"01",48,105,29107.906,1173,427554.26,0.198001629947611,"非定投","直销",2,6,"有","有","有",3086.0249,0.00551055086806202,-0.0579416753380004,1526300,15491.75,0.0101498722400577
1,"星期五","下午","00","0",31,"01",71,19,9424.62684210526,1155,42533.8,0.239788404102816,"非定投","直销",2,2,"有","无","无",3156.7451,-0.00571863464601661,0.00680462885585169,89000,867.91,0.00975179775280899
0,"星期五","下午","00","1",27,"01",143,5,4403.326,1162,9991.82,0.438585000750326,"非定投","直销",2,2,"无","有","无",3130.3544,-0.00956359003498368,-0.0410880635474045,1000.18,8,0.00799856025915335
0,"星期三","上午","00","0",26,"01",182,60,2825.21916666667,1163,14613.58,0.319542403817488,"非定投","直销",1,2,"有","无","无",3082.8086,-0.039462322245097,-0.0323057307694216,84455,603.97,0.00715138239299035
0,"星期一","上午","00","1",29,"01",152,63,7857.45698412698,1161,45962.69,0.229754798144948,"非定投","直销",2,6,"有","有","无",3065.6154,-0.0288682478670831,-0.0589134532582317,246491.14,2492.31,0.0101111545023484
0,"星期四","上午","00","1",27,"01",51,67,7120.50597014925,1150,91616.69,0.250100001292197,"定投","直销",1,6,"无","有","有",3160.5809,-7.08725451254476e-06,-0.00288586248859257,237656.29,1813.04,0.0076288323780532
0,"星期四","下午","00","0",34,"01",2,157,70192.332611465,1143,1664644.68,0.235417678226152,"非定投","直销",1,7,"有","有","有",3160.6033,-0.0351754291680577,-0.0273382418346167,5451451.24,20117.69,0.0036903365937471
0,"星期三","上午","00","1",30,"01",36,156,2110.79262820513,1139,66618.98,0.146642559326783,"定投","直销",1,7,"无","有","有",3165.9156,-0.00475029066090127,-0.00997596203835185,160974.35,3432.58,0.0213237699049569
0,"星期四","下午","00","0",58,"01",57,62,43645.0937096774,1149,199859.26,0.258180114288787,"非定投","直销",2,2,"有","无","无",3160.5809,-7.08725451254476e-06,-0.00288586248859257,1248400,9195.82,0.00736608458827299
0,"星期三","上午","00","0",30,"01",23,32,20335.2815625,1168,162910.13,0.251399206598349,"非定投","直销",1,2,"有","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,320000,10729.01,0.03352815625
0,"星期三","上午","00","1",44,"01",330,34,24564.7947058824,1182,209515.08,0.339827717700501,"非定投","直销",1,4,"有","无","有",3160.547,0.0331198490441651,0.00120437345416326,391000.58,53686.79,0.137306164609781
0,"星期二","下午","00","0",48,"01",98,5,321807.524,1132,498007.97,0.467539928127987,"非定投","非直销",1,2,"有","有","无",3218.4497,-0.0141020984070446,0.0681361010853209,800135,10894.65,0.0136160147975029
0,"星期一","下午","00","1",59,"01",25,3,143814.376666667,1172,198807.16,0.675545697569386,"非定投","非直销",1,1,"无","有","无",3087.2225,-0.00261234057929936,-0.0294885638170121,200027,68399.11,0.341949386832778
0,"星期五","上午","00","1",31,"01",136,105,7662.33257142857,1152,150606.85,0.216676141696798,"非定投","直销",1,8,"有","有","有",3130.3544,-0.00956359003498368,-0.0410880635474045,405116.69,-5623.31,-0.0138807166893075
0,"星期一","下午","00","1",38,"01",24,64,3318.72984375,1141,54237.95,0.243853843047717,"非定投","直销",2,2,"无","有","无",3162.0331,-0.0205733203929771,-0.0228854095760677,105400.79,1621.78,0.0153867916929275
0,"星期一","下午","00","1",27,"01",24,41,4573.88,1077,48200,0.290930393074416,"定投","直销",1,10,"有","有","有",3162.0331,-0.0205733203929771,-0.0228854095760677,91403.83,4966.05,0.0543308743189427
0,"星期四","下午","00","1",82,"01",6,69,22613.6520289855,1136,383200,0.328786378221109,"非定投","直销",1,3,"有","无","无",3160.6033,-0.0351754291680577,-0.0273382418346167,767900,24541.99,0.0319598775882276
0,"星期一","下午","00","0",28,"01",18,90,21024.7852222222,1161,152830.15,0.275370542421716,"非定投","直销",1,6,"有","无","有",3095.3085,0.00968585296120314,-0.0509215246746081,938032.38,-1811.28,-0.00193093547580948
0,"星期二","上午","00","1",40,"01",88,254,269728.856574803,1141,3537379.72,0.262088937123542,"非定投","直销",1,3,"有","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,34215460.16,80209.27,0.00234424057501847
0,"星期三","上午","00","0",33,"01",13,72,9820.35986111111,1162,154428.31,0.344226983778821,"非定投","直销",1,2,"有","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,349268.31,8529.29,0.0244204520014999
0,"星期三","下午","00","0",33,"01",190,143,112356.270909091,1149,3442500,0.269201748883276,"非定投","直销",1,3,"有","无","无",3082.8086,-0.039462322245097,-0.0323057307694216,8024500,17981.29,0.00224079880366378
0,"星期五","上午","00","1",26,"01",134,112,47406.8815178571,1148,700004.44,0.255272556243571,"定投","直销",2,11,"有","有","有",3130.3544,-0.00956359003498368,-0.0410880635474045,2672000,-30780.31,-0.0115195770958084
0,"星期四","下午","00","0",29,"01",50,21,15652.4071428571,1119,79700,0.304876545407851,"非定投","非直销",2,2,"有","无","有",3209.2902,-0.00217179791792073,0.0336411892697713,167729.25,-6123.08,-0.0365057376694882
1,"星期四","上午","00","1",52,"01",8,23,19625.0839130435,1158,145000,0.327581966044294,"非定投","直销",1,2,"有","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,220380,10616.94,0.0481756057718486
0,"星期一","下午","00","0",43,"01",11,138,2140.69847826087,1153,37041.59,0.290179339861667,"定投","直销",1,7,"有","有","有",3095.3085,0.00968585296120314,-0.0509215246746081,148007.38,369.24,0.00249474046496871
0,"星期四","下午","00","0",28,"01",114,17,8462.84294117647,1157,50750,0.310119397348745,"非定投","直销",1,2,"有","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,70750,2368.59,0.0334783038869258
0,"星期四","上午","00","1",36,"01",51,181,3533.57917127072,1133,85338.18,0.271708655656508,"定投","直销",2,5,"有","有","有",3160.5809,-7.08725451254476e-06,-0.00288586248859257,316780,6066.02,0.0191489993055117
0,"星期四","上午","00","1",24,"01",115,116,2795.26887931034,1141,62861.24,0.405837964693112,"定投","直销",2,4,"有","无","有",3213.9199,0.0151628489401297,-0.00247522048205924,125900,2456.43,0.0195109610802224
0,"星期二","下午","00","1",29,"01",28,117,86733.6723931624,1133,878792.6,0.241060608861159,"非定投","直销",1,2,"有","无","无",3179.1605,-0.0182633934583452,-0.000845482787737339,5060010,27819.68,0.00549794960879524
0,"星期二","上午","00","0",31,"01",64,74,15705.5821621622,1153,231033.88,0.199333234737387,"非定投","直销",1,12,"有","有","有",3086.0249,0.00551055086806202,-0.0579416753380004,570528.24,23477.29,0.0411500927631558
0,"星期二","上午","00","0",29,"01",28,244,6087.40799180328,1132,125136.74,0.23440627779398,"非定投","直销",1,2,"有","无","无",3179.1605,-0.0182633934583452,-0.000845482787737339,739912.32,5502.91,0.00743724607802179
0,"星期四","上午","00","0",63,"01",43,15,16714.7366666667,1112,57719.03,0.270172648656754,"定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,124900,921.05,0.00737429943955164
0,"星期五","上午","00","1",30,"01",66,119,81643.3620168067,1128,503011.68,0.253147780253659,"非定投","直销",2,2,"有","无","无",3156.7451,-0.00571863464601661,0.00680462885585169,4846500,22560.09,0.00465492417208295
0,"星期一","下午","00","1",28,"01",158,57,7375.42473684211,1145,71600,0.325981881723579,"非定投","直销",1,2,"有","无","无",3065.6154,-0.0288682478670831,-0.0589134532582317,208800,2799.22,0.0134062260536398
1,"星期五","上午","00","1",27,"01",2,286,7455.56185314685,1148,356000,0.20073180985929,"非定投","直销",1,3,"有","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,998916,10603.02,0.0106145261463426
1,"星期五","下午","00","0",31,"01",10,63,12578.0617460317,941,154758.49,0.283789651586822,"非定投","直销",1,2,"有","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,393000,6418.73,0.0163326463104326
1,"星期五","下午","00","0",36,"01",21,182,9566.90192307692,1148,301600,0.145981123802577,"非定投","直销",1,2,"有","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,816260.8,5654.66,0.00692751630361277
0,"星期五","下午","00","1",30,"01",9,153,58821.0911111111,1124,1236969.12,0.1923517761714,"非定投","直销",1,3,"有","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,4491613.03,16400.93,0.00365145659041781
0,"星期二","上午","00","1",29,"01",78,101,8640.63217821782,1134,89300,0.214611368388046,"非定投","直销",1,3,"有","无","有",3213.5397,0.0162890767968241,-0.000850549080795409,435100,2548.4,0.00585704435761894
0,"星期四","上午","00","0",30,"01",1,363,17094.0404132231,1122,646118.03,0.171796364359281,"非定投","直销",2,6,"有","无","有",3160.6033,-0.0351754291680577,-0.0273382418346167,2983626.72,5137.56,0.00172191781416946
0,"星期五","上午","00","0",49,"01",340,205,5432.81029268293,3052,373448.04,0.350726951478536,"定投","非直销",2,4,"有","有","有",3189.3255,0.0414126462004416,-0.00627391873290647,430000,259358.67,0.603159697674419
0,"星期五","上午","00","0",51,"01",140,48,662253.699791667,1135,8490026.41,0.168317348903185,"非定投","直销",4,5,"有","无","有",3130.3544,-0.00956359003498368,-0.0410880635474045,16569003.14,24508.39318,0.00147917125568243
0,"星期五","上午","00","0",46,"01",70,54,17539.3642592593,1129,164000,0.291345239200447,"非定投","直销",1,2,"有","无","无",3156.7451,-0.00571863464601661,0.00680462885585169,471000,5125.68,0.0108825477707006
1,"星期二","上午","00","0",33,"01",28,65,21349.6690769231,1126,336311.53,0.371717546521479,"非定投","直销",1,3,"有","有","无",3179.1605,-0.0182633934583452,-0.000845482787737339,688906.94,9914.61,0.0143917986949007
1,"星期五","上午","00","1",32,"01",15,262,5783.18477099237,1142,188118.7,0.157423266591424,"非定投","直销",1,2,"有","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,753398.15,2328.11,0.0030901456288418
0,"星期一","上午","00","1",34,"01",40,80,8863.450875,1145,105000,0.218810014990017,"非定投","直销",1,3,"有","无","无",3095.3085,0.00968585296120314,-0.0509215246746081,350780.76,574.57,0.00163797467113077
0,"星期三","下午","00","1",29,"01",43,33,23011.2033333333,1121,195532.95,0.307321322071877,"非定投","直销",2,2,"有","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,375809.49,7750.73,0.0206240933404848
0,"星期二","下午","00","0",35,"01",173,99,27451.1308080808,1134,326141.87,0.246192746002774,"非定投","直销",1,4,"有","无","无",3069.1124,-0.0449433688340617,-0.0436787548848029,1354604.75,8452.46,0.00623979799273552
1,"星期二","上午","00","0",46,"01",26,19,34324.7668421053,1120,103000,0.355883327474321,"非定投","直销",2,3,"有","有","无",3179.1605,-0.0182633934583452,-0.000845482787737339,326000,947.78,0.00290730061349693
0,"星期一","上午","00","0",29,"01",12,124,4216.81991935484,1139,38565.35,0.286140391136266,"非定投","直销",1,2,"有","无","无",3095.3085,0.00968585296120314,-0.0509215246746081,260510,1865.69,0.00716168285286553
0,"星期三","上午","00","0",43,"01",37,23,30415.2004347826,1016,215193.23,0.357702956074917,"非定投","直销",1,2,"有","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,347993,3563.62,0.0102404933432569
0,"星期一","下午","00","0",27,"01",40,131,5949.18381679389,1133,59400.57,0.172751483620378,"非定投","直销",2,3,"有","无","无",3095.3085,0.00968585296120314,-0.0509215246746081,389330.49,682.69,0.00175349739497669
0,"星期三","下午","00","1",30,"01",42,164,17223.8246341463,1107,362251.89,0.27220145302744,"定投","直销",1,3,"有","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,1409458.52,5790.2,0.00410810245057797
0,"星期二","下午","00","1",29,"01",33,213,13444.8630985915,1113,251359,0.176962340810087,"非定投","直销",1,2,"有","无","无",3179.1605,-0.0182633934583452,-0.000845482787737339,1429729.28,4297.29,0.00300566691898483
0,"星期二","下午","00","1",42,"01",180,142,4326.52211267606,1124,55438.05,0.228387374754558,"非定投","直销",1,5,"有","有","有",3069.1124,-0.0449433688340617,-0.0436787548848029,305337.89,2387.01,0.00781760167400122
0,"星期二","上午","00","0",34,"01",96,9,189375.95,1098,5e+05,0.384720795509915,"非定投","非直销",2,2,"有","无","有",3218.4497,-0.0141020984070446,0.0681361010853209,850000,4383.55,0.00515711764705882
0,"星期四","下午","00","1",53,"01",59,132,21390.8793939394,1114,118407.55,0.281522570958105,"定投","直销",1,3,"有","无","无",3160.5809,-7.08725451254476e-06,-0.00288586248859257,1409800,3996.1,0.00283451553411831
0,"星期二","下午","00","0",42,"01",28,73,12874.3438356164,1111,220294.46,0.190073455032599,"非定投","直销",1,5,"有","有","无",3179.1605,-0.0182633934583452,-0.000845482787737339,468219.34,3388.42,0.00723682195613705
0,"星期四","下午","00","1",28,"01",2,83,13590.6292771084,1102,246217.15,0.16160007658149,"非定投","直销",1,4,"有","无","有",3160.6033,-0.0351754291680577,-0.0273382418346167,561877.43,4267.38,0.00759485925604807
0,"星期一","上午","00","0",38,"01",18,128,14917.5534375,1105,217200,0.251592396303193,"非定投","直销",1,2,"有","无","无",3162.0331,-0.0205733203929771,-0.0228854095760677,944800,3847.73,0.00407253386960203
1,"星期一","下午","00","0",43,"01",11,84,39881.315,1126,367510.56,0.231599357023826,"非定投","直销",2,5,"有","有","有",3095.3085,0.00968585296120314,-0.0509215246746081,1671551.1,6499.5,0.00388830470094513
0,"星期四","下午","00","0",26,"01",63,33,7365.78121212121,1108,34474.84,0.29220576577805,"非定投","直销",2,2,"有","无","无",3160.5809,-7.08725451254476e-06,-0.00288586248859257,120935,1200.79,0.00992921817505271
0,"星期三","上午","00","0",32,"01",106,110,7929.32218181818,1128,105444.48,0.253316200528047,"非定投","直销",1,2,"有","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,433426.34,5372.79,0.0123960855724643
0,"星期一","下午","00","0",30,"01",24,123,24884.6164227642,1105,422738.31,0.270203855447467,"非定投","直销",1,2,"有","无","无",3162.0331,-0.0205733203929771,-0.0228854095760677,1520300,10207.82,0.00671434585279221
0,"星期四","下午","00","1",52,"01",128,29,263467.404482759,1114,1620000,0.318840528281104,"非定投","直销",2,2,"有","无","无",3213.9199,0.0151628489401297,-0.00247522048205924,2986594.18,49142.83,0.0164544718961449
0,"星期二","下午","00","0",37,"01",97,23,60606.0369565217,1090,189673.67,0.346256958286987,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,692000,9938.85,0.0143625
0,"星期二","下午","00","1",27,"01",568,28,3510.93535714286,1083,16100.77,0.30623729511631,"非定投","直销",1,2,"有","无","无",3213.5397,0.0162890767968241,-0.000850549080795409,49000.77,304.66,0.00621745331757032
0,"星期三","上午","00","0",34,"01",99,95,12449.4131578947,1111,140803.34,0.208666648919974,"非定投","直销",1,3,"有","有","无",3209.4614,0.00953110105639529,-0.00268062907790674,590100,2494.37,0.0042270293170649
0,"星期一","下午","00","0",35,"01",164,156,19621.7582692308,1117,226390.97,0.246285256637287,"非定投","直销",1,3,"有","无","无",3065.6154,-0.0288682478670831,-0.0589134532582317,1527060.1,6874.11,0.00450153206150825
0,"星期一","下午","00","0",29,"01",19,220,9875.521,1102,165287.98,0.200535246111431,"非定投","直销",1,3,"有","无","无",3162.0331,-0.0205733203929771,-0.0228854095760677,1033023.14,2530.28,0.00244939334079196
0,"星期五","上午","00","0",32,"01",9,30,8657.43333333333,1127,47000,0.269369467949014,"非定投","直销",1,2,"有","无","无",3078.2183,0.00106772985224952,-0.0494347208842015,129000,1723.54,0.0133607751937984
0,"星期二","上午","00","0",39,"01",8,149,39594.0875838926,1121,580733.07,0.205856470222872,"非定投","直销",1,5,"有","有","无",3086.0249,0.00551055086806202,-0.0579416753380004,2920524.55,60989.86,0.020883186891889
0,"星期五","下午","00","1",37,"01",109,118,46214.7321186441,1116,648667,0.251856058789491,"非定投","直销",1,2,"有","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,2725000,3338.4,0.00122510091743119
0,"星期五","上午","00","1",37,"01",66,99,2503.99868686869,1102,39955.65,0.332759338974936,"非定投","直销",2,11,"无","无","有",3156.7451,-0.00571863464601661,0.00680462885585169,115651.85,7006.59,0.0605834666717394
0,"星期二","下午","00","0",43,"01",97,29,85641.2920689655,1085,565000,0.321009625138436,"非定投","非直销",1,1,"有","无","无",3218.4497,-0.0141020984070446,0.0681361010853209,1231000,21597.47,0.017544654752234
0,"星期二","上午","00","1",38,"01",166,61,2300.48950819672,1113,16476.84,0.304568121637048,"非定投","直销",1,3,"有","有","无",3069.1124,-0.0449433688340617,-0.0436787548848029,68965.51,426.71,0.00618729564966604
0,"星期一","上午","00","0",27,"01",10,136,25628.6947058824,1119,399989.14,0.213826894156032,"非定投","直销",1,3,"有","有","无",3095.3085,0.00968585296120314,-0.0509215246746081,1739222.31,7058.84,0.00405861859028246
0,"星期二","上午","00","0",59,"01",98,53,1502.59018867925,1111,10715,0.230397513329875,"非定投","直销",1,2,"有","无","无",3069.1124,-0.0449433688340617,-0.0436787548848029,39702.33,233.48,0.00588076316931525
0,"星期一","下午","00","0",26,"01",24,153,9293.27522875817,1095,153308.71,0.187972590830282,"定投","直销",1,5,"有","有","无",3162.0331,-0.0205733203929771,-0.0228854095760677,708505.69,4859.73,0.00685912628309308
0,"星期二","上午","00","1",31,"01",28,175,29606.0096571429,1096,294198.39,0.232785101017389,"非定投","直销",1,2,"有","无","无",3179.1605,-0.0182633934583452,-0.000845482787737339,2587200,6651.75,0.00257102272727273
0,"星期五","上午","00","1",31,"01",67,16,60149.406875,1088,299999.06,0.332143082372569,"非定投","直销",1,2,"有","无","无",3156.7451,-0.00571863464601661,0.00680462885585169,381000,390.62,0.00102524934383202
0,"星期四","下午","00","0",29,"01",59,58,2007.78689655172,1087,18100,0.354868722603695,"非定投","直销",1,2,"有","无","无",3160.5809,-7.08725451254476e-06,-0.00288586248859257,57649,1153.66,0.0200117955211712
0,"星期一","上午","00","1",37,"01",18,341,7855.43296187683,1088,196734.32,0.158074266444444,"非定投","直销",1,2,"有","无","无",3162.0331,-0.0205733203929771,-0.0228854095760677,1337558.17,3386.32,0.00253171792894809
0,"星期五","上午","00","0",37,"01",66,10,50163.183,1068,199000,0.384094794822203,"非定投","非直销",1,1,"有","无","无",3185.7258,-0.0100563132535938,0.025116255003302,250000,1631.83,0.00652732
0,"星期四","下午","00","0",36,"01",128,51,7896.00529411765,1087,58994.9,0.309055241869627,"非定投","直销",2,4,"有","有","无",3213.9199,0.0151628489401297,-0.00247522048205924,200300,2096.35,0.0104660509236146
0,"星期一","下午","00","0",36,"01",159,17,17767.0864705882,1070,99993.4,0.349577294668333,"定投","直销",2,2,"无","有","无",3065.6154,-0.0288682478670831,-0.0589134532582317,800,23.79,0.0297375
0,"星期四","下午","00","0",26,"01",126,80,11566.481375,1086,99360.05,0.238379029056264,"非定投","直销",1,3,"有","有","无",3213.9199,0.0151628489401297,-0.00247522048205924,460493.04,5291.03,0.0114899239302292
0,"星期三","上午","00","1",29,"01",183,137,6639.07510948905,1100,103178.71,0.240355542666262,"非定投","直销",1,3,"有","无","有",3082.8086,-0.039462322245097,-0.0323057307694216,448342.87,1079.27,0.00240724247493888
0,"星期一","上午","00","0",59,"01",80,19,24973.2189473684,1070,73628.74,0.351710661065575,"非定投","非直销",1,1,"有","无","无",3230.0957,0.0025453655407991,0.0514952763869478,235000,4491.16,0.0191113191489362
1,"星期三","下午","00","1",35,"01",41,299,9135.83933110368,1085,396047.66,0.28314446834637,"定投","直销",2,9,"有","有","有",3165.9156,-0.00475029066090127,-0.00997596203835185,1327085.56,40803.97,0.0307470529631865
0,"星期五","上午","00","0",23,"01",134,12,3576.085,1108,10000,0.359833685778825,"非定投","直销",2,3,"有","有","无",3078.2183,0.00106772985224952,-0.0494347208842015,21000,913.02,0.0434771428571429
0,"星期五","上午","00","0",31,"01",9,211,5711.2128436019,1071,111206.68,0.169577172232257,"非定投","直销",1,2,"有","无","无",3174.9012,-0.0297365510654238,-0.0157756999889299,596500,2065.91,0.00346338642078793
0,"星期四","上午","00","0",26,"01",44,17,19386.7764705882,1063,77100,0.335685414149746,"非定投","非直销",2,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,163100,3375.2,0.0206940527283875
0,"星期一","下午","00","0",29,"01",150,180,980.103333333333,1091,23088.22,0.183484404771716,"定投","直销",2,9,"有","无","有",3095.3085,0.00968585296120314,-0.0509215246746081,86314.95,1602.5,0.0185657293435262
0,"星期一","上午","00","1",40,"01",157,217,7333.33193548387,1095,131944.27,0.238970473020288,"定投","直销",1,7,"有","有","有",3065.6154,-0.0288682478670831,-0.0589134532582317,791295.06,9133.26,0.0115421673427356
1,"星期五","上午","00","1",23,"01",3,231,1162.76852813853,1099,19055.55,0.203939102711348,"非定投","直销",1,2,"有","无","无",3074.9351,-0.0177038420953231,-0.0445912204251631,111366.52,214.26,0.00192391752925385
0,"星期二","下午","00","0",28,"01",29,129,8295.61317829457,1047,207000,0.194209035530579,"非定投","直销",2,2,"有","无","无",3179.1605,-0.0182633934583452,-0.000845482787737339,532413.82,5306.47,0.00996681491100287
0,"星期四","下午","00","1",41,"01",204,98,25575.5380612245,1093,296316.81,0.2065427972214,"非定投","直销",1,2,"有","无","无",3090.1372,-0.0385145566322296,-0.0433295211655802,1251076.17,4250.4,0.00339739506028638
0,"星期四","下午","00","1",28,"01",49,10,53755.461,758,148000,0.400205063776706,"非定投","非直销",1,1,"有","无","无",3209.2902,-0.00217179791792073,0.0336411892697713,268000,1554.61,0.00580078358208955
0,"星期五","上午","00","0",29,"01",7,94,4112.13936170213,1073,33371.53,0.334494932735246,"非定投","直销",3,4,"有","无","有",3174.9012,-0.0297365510654238,-0.0157756999889299,192599,1343.11,0.00697360837802896
1,"星期四","下午","00","1",28,"01",10,74,3576.87972972973,1085,39040.55,0.242359975897876,"非定投","直销",1,5,"有","有","无",3213.9199,0.0151628489401297,-0.00247522048205924,132170.99,25.05,0.000189527217735148
0,"星期五","上午","00","1",74,"01",137,97,258460.756804124,1086,6110447.55,0.328089429707961,"非定投","直销",1,5,"有","无","无",3130.3544,-0.00956359003498368,-0.0410880635474045,12470000,130693.6,0.0104806415396953
0,"星期五","下午","00","1",29,"01",129,160,5160.09475,1089,80600.81,0.270330232412567,"非定投","直销",1,7,"有","有","有",3074.9351,-0.0177038420953231,-0.0445912204251631,412055.76,1817.68,0.00441124764279475
0,"星期四","上午","00","1",35,"01",121,39,34468.8694871795,1081,403000,0.312315726415525,"非定投","直销",1,2,"有","无","无",3213.9199,0.0151628489401297,-0.00247522048205924,668000,8285.92,0.0124040718562874
0,"星期三","上午","00","1",32,"01",36,30,3703.70466666667,1073,38219.08,0.179175285301596,"非定投","直销",1,2,"有","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,55493.33,124.52,0.00224387327269782
0,"星期一","下午","00","0",27,"01",20,160,7260.605,1068,107000,0.288240583845307,"非定投","直销",1,2,"有","无","无",3162.0331,-0.0205733203929771,-0.0228854095760677,509255,2967.86,0.00582784656017123
0,"星期三","下午","00","1",37,"01",44,150,7221.29653333333,1072,203459.56,0.209224106867971,"非定投","直销",1,2,"有","无","无",3165.9156,-0.00475029066090127,-0.00997596203835185,537840.69,7513.1,0.0139690063241589
0,"星期四","上午","00","0",28,"01",28,37,8335.77297297297,1092,69100,0.26149733225436,"非定投","直销",1,2,"有","无","无",3062.5002,-0.00894361583686322,-0.0514032246588932,152900,2623.61,0.0171589928057554
0,"星期三","上午","00","0",61,"01",148,31,2974.89129032258,1093,16549.26,0.278899571463615,"非定投","直销",1,2,"有","无","无",3068.0358,-0.00479199389803173,-0.0623950764947419,45950.45,320.73,0.00697990988118724
0,"星期四","下午","00","1",38,"01",2,50,47948.6032,1066,803000,0.298223656271671,"非定投","直销",1,2,"有","无","无",3160.6033,-0.0351754291680577,-0.0273382418346167,1193400,10630.16,0.00890745768392827
